tweet,binaereKlassifikation,granulareKlassifikation,Wörter in Tweet,Wörter pro Tweet,Tweets ohne Satzzeichen,Wortlänge,Durchschnittliche Wortlänge,Verlinkungen,Verlinkung pro Tweet,Hashtags,Hashtags pro Tweet,utf Codes,utf Codes pro Tweet,Emojis,Emojis pro Tweet
@Reconquista_E @Torsten62128502 @Feindpresse Dieses Land ist am Ende! <U+0001F923><U+0001F923><U+0001F923>,OTHER,OTHER,"['dieses', 'land', 'ist', 'am', 'ende!']",5,"['Dieses', 'Land', 'ist', 'am', 'Ende']","[6, 4, 3, 2, 4]",3.8,"['@Reconquista_E', '@Torsten62128502', '@Feindpresse']",3,[],0,"['<U+0001F923>', '<U+0001F923>', '<U+0001F923>']",3,[],0
@Reconquista_E @Torsten62128502 @Feindpresse So was schreiben Menschen in ihre Bio? <U+0001F914> |LBR| <U+0001F602> <U+0001F602> <U+0001F602>,OTHER,OTHER,"['so', 'was', 'schreiben', 'menschen', 'in', 'ihre', 'bio?', '|lbr|', '<u+0001f602>']",9,"['So', 'was', 'schreiben', 'Menschen', 'in', 'ihre', 'Bio', 'LBR', 'U0001F602']","[2, 3, 9, 8, 2, 4, 3, 3, 9]",4.78,"['@Reconquista_E', '@Torsten62128502', '@Feindpresse']",3,[],0,"['<U+0001F914>', '<U+0001F602>', '<U+0001F602>']",3,[],0
@willplaat @Terzia82 @er1k_w @Ralf_Stegner Okay! |LBR| Jetzt noch ein kräftiges #Nazisraus und du darfst wieder mitmachen. <U+0001F602>,OTHER,OTHER,"['okay!', 'jetzt', 'noch', 'ein', 'kräftiges', 'nazisraus', 'und', 'du', 'darfst', 'wieder', 'mitmachen.']",11,"['Okay', 'Jetzt', 'noch', 'ein', 'kräftiges', 'Nazisraus', 'und', 'du', 'darfst', 'wieder', 'mitmachen']","[4, 5, 4, 3, 9, 9, 3, 2, 6, 6, 9]",5.45,"['@willplaat', '@Terzia82', '@er1k_w', '@Ralf_Stegner']",4,['#Nazisraus'],1,['<U+0001F602>'],1,[],0
@er1k_w @Ralf_Stegner Geilste Umfrage des Tages! <U+0001F602> |LBR| Ich folge. <U+0001F44D><U+0001F3FB>,OFFENSE,PROFANITY,"['geilste', 'umfrage', 'des', 'tages!', '|lbr|', 'ich', 'folge.']",7,"['Geilste', 'Umfrage', 'des', 'Tages', 'LBR', 'Ich', 'folge']","[7, 7, 3, 5, 3, 3, 5]",4.71,"['@er1k_w', '@Ralf_Stegner']",2,[],0,"['<U+0001F602>', '<U+0001F44D>', '<U+0001F3FB>']",3,[],0
"@Ich_bin_ich_666 @Ofenschlampe Deine Deutschsprachenkenntnisse sind durchaus in Ordnung, das versiffte MSM-Kartell erarbeitet nur laufend neue ideologische Wortschöpfungen, die der eigenen Ohnmacht dem politisch Andersdenkenden gegenüber gerecht werden sollen.<U+0001F609>",OFFENSE,ABUSE,"['deine', 'deutschsprachenkenntnisse', 'sind', 'durchaus', 'in', 'ordnung,', 'das', 'versiffte', 'msm-kartell', 'erarbeitet', 'nur', 'laufend', 'neue', 'ideologische', 'wortschöpfungen,', 'die', 'der', 'eigenen', 'ohnmacht', 'dem', 'politisch', 'andersdenkenden', 'gegenüber', 'gerecht', 'werden', 'sollen.']",26,"['Deine', 'Deutschsprachenkenntnisse', 'sind', 'durchaus', 'in', 'Ordnung', 'das', 'versiffte', 'MSMKartell', 'erarbeitet', 'nur', 'laufend', 'neue', 'ideologische', 'Wortschöpfungen', 'die', 'der', 'eigenen', 'Ohnmacht', 'dem', 'politisch', 'Andersdenkenden', 'gegenüber', 'gerecht', 'werden', 'sollen']","[5, 25, 4, 8, 2, 7, 3, 9, 10, 10, 3, 7, 4, 12, 15, 3, 3, 7, 8, 3, 9, 15, 9, 7, 6, 6]",7.69,"['@Ich_bin_ich_666', '@Ofenschlampe']",2,[],0,['<U+0001F609>'],1,[],0
"@Alexplantsatree @griechenwoos2 @Die_Gruenen Schon die Wörter \""""schmutzige Technologien\""implizieren, dass der Automobilbau eine Technologie ist, die entsorgt werden müsse. |LBR| Nur leider ist die Elektromobilität keine adäquate Alternative zum Auto mit Verbrennungsmotor und Kernenergie wurde aus reinem Opportunismus aufgegeben.",OTHER,OTHER,"['schon', 'die', 'wörter', 'schmutzige', 'technologien\\""implizieren,', 'dass', 'der', 'automobilbau', 'eine', 'technologie', 'ist,', 'die', 'entsorgt', 'werden', 'müsse.', 'nur', 'leider', 'ist', 'die', 'elektromobilität', 'keine', 'adäquate', 'alternative', 'zum', 'auto', 'mit', 'verbrennungsmotor', 'und', 'kernenergie', 'wurde', 'aus', 'reinem', 'opportunismus', 'aufgegeben.']",34,"['Schon', 'die', 'Wörter', 'schmutzige', 'Technologienimplizieren', 'dass', 'der', 'Automobilbau', 'eine', 'Technologie', 'ist', 'die', 'entsorgt', 'werden', 'müsse', 'Nur', 'leider', 'ist', 'die', 'Elektromobilität', 'keine', 'adäquate', 'Alternative', 'zum', 'Auto', 'mit', 'Verbrennungsmotor', 'und', 'Kernenergie', 'wurde', 'aus', 'reinem', 'Opportunismus', 'aufgegeben']","[5, 3, 6, 10, 23, 4, 3, 12, 4, 11, 3, 3, 8, 6, 5, 3, 6, 3, 3, 16, 5, 8, 11, 3, 4, 3, 17, 3, 11, 5, 3, 6, 13, 10]",7.03,"['@Alexplantsatree', '@griechenwoos2', '@Die_Gruenen']",3,[],0,[],0,[],0
"@AliceWo18626168 Das ist Volksverdummung plus Hirnwäsche plus echter Populismus, den die bayrische Geistesgröße da an den Tag legt.",OFFENSE,INSULT,"['das', 'ist', 'volksverdummung', 'plus', 'hirnwäsche', 'plus', 'echter', 'populismus,', 'den', 'die', 'bayrische', 'geistesgröße', 'da', 'an', 'den', 'tag', 'legt.']",17,"['Das', 'ist', 'Volksverdummung', 'plus', 'Hirnwäsche', 'plus', 'echter', 'Populismus', 'den', 'die', 'bayrische', 'Geistesgröße', 'da', 'an', 'den', 'Tag', 'legt']","[3, 3, 15, 4, 10, 4, 6, 10, 3, 3, 9, 12, 2, 2, 3, 3, 4]",5.65,['@AliceWo18626168'],1,[],0,[],0,[],0
"Heute verkündete der allseits beliebte Innenminister Seehofer(seines Zeichens im geistigen Vorruhestand) freudestrahlend, dass im letzten so viele Rücküberstellungen von Flüchtlingen wie noch nie durchgeführt wurden. |LBR| Was sagen uns diese Zahlen? |LBR| Ja nichts, gar nichts.",OFFENSE,INSULT,"['heute', 'verkündete', 'der', 'allseits', 'beliebte', 'innenminister', 'seehofer(seines', 'zeichens', 'im', 'geistigen', 'vorruhestand)', 'freudestrahlend,', 'dass', 'im', 'letzten', 'so', 'viele', 'rücküberstellungen', 'von', 'flüchtlingen', 'wie', 'noch', 'nie', 'durchgeführt', 'wurden.', 'was', 'sagen', 'uns', 'diese', 'zahlen?', 'ja', 'nichts,', 'gar', 'nichts.']",34,"['Heute', 'verkündete', 'der', 'allseits', 'beliebte', 'Innenminister', 'Seehoferseines', 'Zeichens', 'im', 'geistigen', 'Vorruhestand', 'freudestrahlend', 'dass', 'im', 'letzten', 'so', 'viele', 'Rücküberstellungen', 'von', 'Flüchtlingen', 'wie', 'noch', 'nie', 'durchgeführt', 'wurden', 'Was', 'sagen', 'uns', 'diese', 'Zahlen', 'Ja', 'nichts', 'gar', 'nichts']","[5, 10, 3, 8, 8, 13, 14, 8, 2, 9, 12, 15, 4, 2, 7, 2, 5, 18, 3, 12, 3, 4, 3, 12, 6, 3, 5, 3, 5, 6, 2, 6, 3, 6]",6.68,[],0,[],0,[],0,[],0
"@Alexplantsatree @griechenwoos2 @Die_Gruenen 82% der Deutschen müssen nicht einmal unrecht haben oder irren. |LBR| Ob der sogenannte Klimawandel aber menschengemacht ist, wenn es ihn denn gibt, das ist die Gretchenfrage.",OTHER,OTHER,"['82%', 'der', 'deutschen', 'müssen', 'nicht', 'einmal', 'unrecht', 'haben', 'oder', 'irren.', 'ob', 'der', 'sogenannte', 'klimawandel', 'aber', 'menschengemacht', 'ist,', 'wenn', 'es', 'ihn', 'denn', 'gibt,', 'das', 'ist', 'die', 'gretchenfrage.']",26,"['82', 'der', 'Deutschen', 'müssen', 'nicht', 'einmal', 'unrecht', 'haben', 'oder', 'irren', 'Ob', 'der', 'sogenannte', 'Klimawandel', 'aber', 'menschengemacht', 'ist', 'wenn', 'es', 'ihn', 'denn', 'gibt', 'das', 'ist', 'die', 'Gretchenfrage']","[2, 3, 9, 6, 5, 6, 7, 5, 4, 5, 2, 3, 10, 11, 4, 15, 3, 4, 2, 3, 4, 4, 3, 3, 3, 13]",5.35,"['@Alexplantsatree', '@griechenwoos2', '@Die_Gruenen']",3,[],0,[],0,[],0
@dirk_pietzsch @alexarusss @Die_Gruenen Aber richtige Vollidioten! |LBR| Diese Nachtwächter treiben jeden Tag 'ne neue Klimasau durch's Dorf.,OFFENSE,ABUSE,"['aber', 'richtige', 'vollidioten!', 'diese', 'nachtwächter', 'treiben', 'jeden', 'tag', ""'ne"", 'neue', 'klimasau', ""durch's"", 'dorf.']",13,"['Aber', 'richtige', 'Vollidioten', 'Diese', 'Nachtwächter', 'treiben', 'jeden', 'Tag', 'ne', 'neue', 'Klimasau', 'durchs', 'Dorf']","[4, 8, 11, 5, 12, 7, 5, 3, 2, 4, 8, 6, 4]",6.08,"['@dirk_pietzsch', '@alexarusss', '@Die_Gruenen']",3,[],0,[],0,[],0
"@Reconquista_E @Torsten62128502 @Feindpresse Der \""""Stürmer\""des Politbüros, ein widerliches Sudelblatt.",OTHER,OTHER,"['der', 'stürmer\\""des', 'politbüros,', 'ein', 'widerliches', 'sudelblatt.']",6,"['Der', 'Stürmerdes', 'Politbüros', 'ein', 'widerliches', 'Sudelblatt']","[3, 10, 10, 3, 11, 10]",7.83,"['@Reconquista_E', '@Torsten62128502', '@Feindpresse']",3,[],0,[],0,[],0
Grüne Logik oder dogmatischer Kulturmarxismus für Idioten |LBR| Kalter Winter = Klimawandel |LBR| Schnee im Winter =Klimawandel |LBR| Milder Winter = Klimawandel |LBR| Heißer Sommer = Klimawandel |LBR| Trockener Sommer = Klimawandel |LBR| Nasser Sommer = Klimawandel |LBR| Dummheit hat einen Namen: @Die_Gruenen,OFFENSE,ABUSE,"['grüne', 'logik', 'oder', 'dogmatischer', 'kulturmarxismus', 'für', 'idioten', 'kalter', 'winter', '=', 'klimawandel', 'schnee', 'im', 'winter', '=klimawandel', 'milder', 'winter', '=', 'klimawandel', 'heißer', 'sommer', '=', 'klimawandel', 'trockener', 'sommer', '=', 'klimawandel', 'nasser', 'sommer', '=', 'klimawandel', 'dummheit', 'hat', 'einen', 'namen:']",35,"['Grüne', 'Logik', 'oder', 'dogmatischer', 'Kulturmarxismus', 'für', 'Idioten', 'Kalter', 'Winter', '', 'Klimawandel', 'Schnee', 'im', 'Winter', 'Klimawandel', 'Milder', 'Winter', '', 'Klimawandel', 'Heißer', 'Sommer', '', 'Klimawandel', 'Trockener', 'Sommer', '', 'Klimawandel', 'Nasser', 'Sommer', '', 'Klimawandel', 'Dummheit', 'hat', 'einen', 'Namen']","[5, 5, 4, 12, 15, 3, 7, 6, 6, 0, 11, 6, 2, 6, 11, 6, 6, 0, 11, 6, 6, 0, 11, 9, 6, 0, 11, 6, 6, 0, 11, 8, 3, 5, 5]",6.14,['@Die_Gruenen'],1,[],0,[],0,[],0
"@MalteKaufmann @walsberger49 Man kann im Prinzip ALLES behaupten. |LBR| Ob diese Behauptung einer späteren Überprüfung standhält, ist doch dabei sekundär. |LBR| Hauptsache, man hat dem politischen Gegner erstmal eine mitgegeben, die Wirkung der Behauptung inklusive.",OTHER,OTHER,"['man', 'kann', 'im', 'prinzip', 'alles', 'behaupten.', 'ob', 'diese', 'behauptung', 'einer', 'späteren', 'überprüfung', 'standhält,', 'ist', 'doch', 'dabei', 'sekundär.', 'hauptsache,', 'man', 'hat', 'dem', 'politischen', 'gegner', 'erstmal', 'eine', 'mitgegeben,', 'die', 'wirkung', 'der', 'behauptung', 'inklusive.']",31,"['Man', 'kann', 'im', 'Prinzip', 'ALLES', 'behaupten', 'Ob', 'diese', 'Behauptung', 'einer', 'späteren', 'Überprüfung', 'standhält', 'ist', 'doch', 'dabei', 'sekundär', 'Hauptsache', 'man', 'hat', 'dem', 'politischen', 'Gegner', 'erstmal', 'eine', 'mitgegeben', 'die', 'Wirkung', 'der', 'Behauptung', 'inklusive']","[3, 4, 2, 7, 5, 9, 2, 5, 10, 5, 8, 11, 9, 3, 4, 5, 8, 10, 3, 3, 3, 11, 6, 7, 4, 10, 3, 7, 3, 10, 9]",6.1,"['@MalteKaufmann', '@walsberger49']",2,[],0,[],0,[],0
"@frenchotto @Lanyihunter1 @georg_bach @frazionetoskana @MadameSchwarzi @assassina36 @Cinzia0118 @Futureworldxxl @karina140911 @bergifrau00 @m_aus_s @outofvalhalla @botanikqueen @Anke52936620 @NordischbyNatur Ich bitte hiermit um Entschuldigung. |LBR| Ich gelobe feierlich, nie wieder unsere schuppigen Flossenträger zu beleidigen. |LBR| Jetzt noch ein kräftiges #Nazisraus und dann ist aber auch gut. <U+0001F609>",OFFENSE,ABUSE,"['ich', 'bitte', 'hiermit', 'um', 'entschuldigung.', 'ich', 'gelobe', 'feierlich,', 'nie', 'wieder', 'unsere', 'schuppigen', 'flossenträger', 'zu', 'beleidigen.', 'jetzt', 'noch', 'ein', 'kräftiges', 'nazisraus', 'und', 'dann', 'ist', 'aber', 'auch', 'gut.']",26,"['Ich', 'bitte', 'hiermit', 'um', 'Entschuldigung', 'Ich', 'gelobe', 'feierlich', 'nie', 'wieder', 'unsere', 'schuppigen', 'Flossenträger', 'zu', 'beleidigen', 'Jetzt', 'noch', 'ein', 'kräftiges', 'Nazisraus', 'und', 'dann', 'ist', 'aber', 'auch', 'gut']","[3, 5, 7, 2, 14, 3, 6, 9, 3, 6, 6, 10, 13, 2, 10, 5, 4, 3, 9, 9, 3, 4, 3, 4, 4, 3]",5.77,"['@frenchotto', '@Lanyihunter1', '@georg_bach', '@frazionetoskana', '@MadameSchwarzi', '@assassina36', '@Cinzia0118', '@Futureworldxxl', '@karina140911', '@bergifrau00', '@m_aus_s', '@outofvalhalla', '@botanikqueen', '@Anke52936620', '@NordischbyNatur']",15,['#Nazisraus'],1,['<U+0001F609>'],1,[],0
"Die Klima-Idioten von Grün bis Grünlinks verfallen in kollektive Hysterie, weil - haltet euch fest - draußen gerade Winter ist. |LBR| Mitten im Januar! |LBR| Den Vogel abgeschossen hat - wer auch sonst - die Grüne Höhn, die vom Ausfall des Golfstroms phantasiert. |LBR| Kollektiver Dachschaden!",OFFENSE,ABUSE,"['die', 'klima-idioten', 'von', 'grün', 'bis', 'grünlinks', 'verfallen', 'in', 'kollektive', 'hysterie,', 'weil', '-', 'haltet', 'euch', 'fest', '-', 'draußen', 'gerade', 'winter', 'ist.', 'mitten', 'im', 'januar!', 'den', 'vogel', 'abgeschossen', 'hat', '-', 'wer', 'auch', 'sonst', '-', 'die', 'grüne', 'höhn,', 'die', 'vom', 'ausfall', 'des', 'golfstroms', 'phantasiert.', 'kollektiver', 'dachschaden!']",43,"['Die', 'KlimaIdioten', 'von', 'Grün', 'bis', 'Grünlinks', 'verfallen', 'in', 'kollektive', 'Hysterie', 'weil', '', 'haltet', 'euch', 'fest', '', 'draußen', 'gerade', 'Winter', 'ist', 'Mitten', 'im', 'Januar', 'Den', 'Vogel', 'abgeschossen', 'hat', '', 'wer', 'auch', 'sonst', '', 'die', 'Grüne', 'Höhn', 'die', 'vom', 'Ausfall', 'des', 'Golfstroms', 'phantasiert', 'Kollektiver', 'Dachschaden']","[3, 12, 3, 4, 3, 9, 9, 2, 10, 8, 4, 0, 6, 4, 4, 0, 7, 6, 6, 3, 6, 2, 6, 3, 5, 12, 3, 0, 3, 4, 5, 0, 3, 5, 4, 3, 3, 7, 3, 10, 11, 11, 11]",5.19,[],0,[],0,[],0,[],0
"@Lanyihunter1 @georg_bach @frazionetoskana @MadameSchwarzi @assassina36 @Cinzia0118 @Futureworldxxl @karina140911 @bergifrau00 @m_aus_s @outofvalhalla @botanikqueen @Anke52936620 @NordischbyNatur Ich schrieb dazu, dass Frau Höhn dumm wie ein Eimer Fischmehl ist. |LBR| Ich untertrieb schamlos.",OFFENSE,INSULT,"['ich', 'schrieb', 'dazu,', 'dass', 'frau', 'höhn', 'dumm', 'wie', 'ein', 'eimer', 'fischmehl', 'ist.', 'ich', 'untertrieb', 'schamlos.']",15,"['Ich', 'schrieb', 'dazu', 'dass', 'Frau', 'Höhn', 'dumm', 'wie', 'ein', 'Eimer', 'Fischmehl', 'ist', 'Ich', 'untertrieb', 'schamlos']","[3, 7, 4, 4, 4, 4, 4, 3, 3, 5, 9, 3, 3, 10, 8]",4.93,"['@Lanyihunter1', '@georg_bach', '@frazionetoskana', '@MadameSchwarzi', '@assassina36', '@Cinzia0118', '@Futureworldxxl', '@karina140911', '@bergifrau00', '@m_aus_s', '@outofvalhalla', '@botanikqueen', '@Anke52936620', '@NordischbyNatur']",14,[],0,[],0,[],0
"@HeinrichHeine12 @profraika Das wäre ja Aufruf zur Gewalt und gegen sämtliche \""""Twitter-Regeln\"""". |LBR| Tzzz.",OTHER,OTHER,"['das', 'wäre', 'ja', 'aufruf', 'zur', 'gewalt', 'und', 'gegen', 'sämtliche', 'twitter-regeln', 'tzzz.']",11,"['Das', 'wäre', 'ja', 'Aufruf', 'zur', 'Gewalt', 'und', 'gegen', 'sämtliche', 'TwitterRegeln', 'Tzzz']","[3, 4, 2, 6, 3, 6, 3, 5, 9, 13, 4]",5.27,"['@HeinrichHeine12', '@profraika']",2,[],0,[],0,[],0
@frazionetoskana @Futureworldxxl @karina140911 @bergifrau00 @Lanyihunter1 @assassina36 @m_aus_s @outofvalhalla @botanikqueen @Anke52936620 @MadameSchwarzi @NordischbyNatur Diese Erkenntnis erschüttert mich bis ins Mark. |LBR| Nicht. <U+0001F61D>,OTHER,OTHER,"['diese', 'erkenntnis', 'erschüttert', 'mich', 'bis', 'ins', 'mark.', 'nicht.']",8,"['Diese', 'Erkenntnis', 'erschüttert', 'mich', 'bis', 'ins', 'Mark', 'Nicht']","[5, 10, 11, 4, 3, 3, 4, 5]",5.62,"['@frazionetoskana', '@Futureworldxxl', '@karina140911', '@bergifrau00', '@Lanyihunter1', '@assassina36', '@m_aus_s', '@outofvalhalla', '@botanikqueen', '@Anke52936620', '@MadameSchwarzi', '@NordischbyNatur']",12,[],0,['<U+0001F61D>'],1,[],0
@frazionetoskana @Futureworldxxl @karina140911 @bergifrau00 @Lanyihunter1 @assassina36 @m_aus_s @outofvalhalla @botanikqueen @Anke52936620 @MadameSchwarzi @NordischbyNatur Ich wollte nur nett sein. <U+0001F602>,OTHER,OTHER,"['ich', 'wollte', 'nur', 'nett', 'sein.']",5,"['Ich', 'wollte', 'nur', 'nett', 'sein']","[3, 6, 3, 4, 4]",4,"['@frazionetoskana', '@Futureworldxxl', '@karina140911', '@bergifrau00', '@Lanyihunter1', '@assassina36', '@m_aus_s', '@outofvalhalla', '@botanikqueen', '@Anke52936620', '@MadameSchwarzi', '@NordischbyNatur']",12,[],0,['<U+0001F602>'],1,[],0
@frazionetoskana @Futureworldxxl @karina140911 @bergifrau00 @Lanyihunter1 @assassina36 @m_aus_s @outofvalhalla @botanikqueen @Anke52936620 @MadameSchwarzi @NordischbyNatur Musst du mal pipi? <U+0001F923><U+0001F923><U+0001F923>,OFFENSE,INSULT,"['musst', 'du', 'mal', 'pipi?']",4,"['Musst', 'du', 'mal', 'pipi']","[5, 2, 3, 4]",3.5,"['@frazionetoskana', '@Futureworldxxl', '@karina140911', '@bergifrau00', '@Lanyihunter1', '@assassina36', '@m_aus_s', '@outofvalhalla', '@botanikqueen', '@Anke52936620', '@MadameSchwarzi', '@NordischbyNatur']",12,[],0,"['<U+0001F923>', '<U+0001F923>', '<U+0001F923>']",3,[],0
@IQ_Stimulator @Marco25177219 Die Höhn ist doch dumm wie ein Eimer Fischmehl.,OFFENSE,INSULT,"['die', 'höhn', 'ist', 'doch', 'dumm', 'wie', 'ein', 'eimer', 'fischmehl.']",9,"['Die', 'Höhn', 'ist', 'doch', 'dumm', 'wie', 'ein', 'Eimer', 'Fischmehl']","[3, 4, 3, 4, 4, 3, 3, 5, 9]",4.22,"['@IQ_Stimulator', '@Marco25177219']",2,[],0,[],0,[],0
@frazionetoskana @Futureworldxxl @karina140911 @bergifrau00 @Lanyihunter1 @assassina36 @m_aus_s @outofvalhalla @botanikqueen @Anke52936620 @MadameSchwarzi @NordischbyNatur Aber schöne Lippen hat sie... |LBR| Die kann sie auf dem Mittelmeer als Rettungsboot für Migranten einsetzen... |LBR| Über die Zwangsverlinkung wird noch zu reden sein. <U+0001F602>,OFFENSE,INSULT,"['aber', 'schöne', 'lippen', 'hat', 'sie...', 'die', 'kann', 'sie', 'auf', 'dem', 'mittelmeer', 'als', 'rettungsboot', 'für', 'migranten', 'einsetzen...', 'über', 'die', 'zwangsverlinkung', 'wird', 'noch', 'zu', 'reden', 'sein.']",24,"['Aber', 'schöne', 'Lippen', 'hat', 'sie', 'Die', 'kann', 'sie', 'auf', 'dem', 'Mittelmeer', 'als', 'Rettungsboot', 'für', 'Migranten', 'einsetzen', 'Über', 'die', 'Zwangsverlinkung', 'wird', 'noch', 'zu', 'reden', 'sein']","[4, 6, 6, 3, 3, 3, 4, 3, 3, 3, 10, 3, 12, 3, 9, 9, 4, 3, 16, 4, 4, 2, 5, 4]",5.25,"['@frazionetoskana', '@Futureworldxxl', '@karina140911', '@bergifrau00', '@Lanyihunter1', '@assassina36', '@m_aus_s', '@outofvalhalla', '@botanikqueen', '@Anke52936620', '@MadameSchwarzi', '@NordischbyNatur']",12,[],0,['<U+0001F602>'],1,[],0
"@Kuestenkorsar @Libra08101 Erinnert mich an die Speisung der 5000, bei der der Heiland auf wundersame Weise Brot vermehrte, so dass alle satt wurden.",OTHER,OTHER,"['erinnert', 'mich', 'an', 'die', 'speisung', 'der', '5000,', 'bei', 'der', 'der', 'heiland', 'auf', 'wundersame', 'weise', 'brot', 'vermehrte,', 'so', 'dass', 'alle', 'satt', 'wurden.']",21,"['Erinnert', 'mich', 'an', 'die', 'Speisung', 'der', '5000', 'bei', 'der', 'der', 'Heiland', 'auf', 'wundersame', 'Weise', 'Brot', 'vermehrte', 'so', 'dass', 'alle', 'satt', 'wurden']","[8, 4, 2, 3, 8, 3, 4, 3, 3, 3, 7, 3, 10, 5, 4, 9, 2, 4, 4, 4, 6]",4.71,"['@Kuestenkorsar', '@Libra08101']",2,[],0,[],0,[],0
@andreanase1 @WilmaJung Aha. |LBR| Und ich bin ein Zwergpudel. |LBR| Schönschön.,OTHER,OTHER,"['aha.', 'und', 'ich', 'bin', 'ein', 'zwergpudel.', 'schönschön.']",7,"['Aha', 'Und', 'ich', 'bin', 'ein', 'Zwergpudel', 'Schönschön']","[3, 3, 3, 3, 3, 10, 10]",5,"['@andreanase1', '@WilmaJung']",2,[],0,[],0,[],0
@demokratienetz @Twitter @Mica4711 Ein Widerling allererster Kajüte. |LBR| Der hätte bei den Nazis einen genauso guten Blockwart abgegeben wie als IM bei Mielke.,OFFENSE,INSULT,"['ein', 'widerling', 'allererster', 'kajüte.', 'der', 'hätte', 'bei', 'den', 'nazis', 'einen', 'genauso', 'guten', 'blockwart', 'abgegeben', 'wie', 'als', 'im', 'bei', 'mielke.']",19,"['Ein', 'Widerling', 'allererster', 'Kajüte', 'Der', 'hätte', 'bei', 'den', 'Nazis', 'einen', 'genauso', 'guten', 'Blockwart', 'abgegeben', 'wie', 'als', 'IM', 'bei', 'Mielke']","[3, 9, 11, 6, 3, 5, 3, 3, 5, 5, 7, 5, 9, 9, 3, 3, 2, 3, 6]",5.26,"['@demokratienetz', '@Twitter', '@Mica4711']",3,[],0,[],0,[],0
@DBahlke @SnoopyDo3 Teer ist jetzt aber auch brennbar? <U+0001F914>,OTHER,OTHER,"['teer', 'ist', 'jetzt', 'aber', 'auch', 'brennbar?']",6,"['Teer', 'ist', 'jetzt', 'aber', 'auch', 'brennbar']","[4, 3, 5, 4, 4, 8]",4.67,"['@DBahlke', '@SnoopyDo3']",2,[],0,['<U+0001F914>'],1,[],0
"@tagesschau Unfassbar, dass solch ein Abschaum überhaupt zu einer Wahl zugelassen wird. |LBR| Das sagt wohl alles über den Zustand dieses Landes aus.",OFFENSE,ABUSE,"['unfassbar,', 'dass', 'solch', 'ein', 'abschaum', 'überhaupt', 'zu', 'einer', 'wahl', 'zugelassen', 'wird.', 'das', 'sagt', 'wohl', 'alles', 'über', 'den', 'zustand', 'dieses', 'landes', 'aus.']",21,"['Unfassbar', 'dass', 'solch', 'ein', 'Abschaum', 'überhaupt', 'zu', 'einer', 'Wahl', 'zugelassen', 'wird', 'Das', 'sagt', 'wohl', 'alles', 'über', 'den', 'Zustand', 'dieses', 'Landes', 'aus']","[9, 4, 5, 3, 8, 9, 2, 5, 4, 10, 4, 3, 4, 4, 5, 4, 3, 7, 6, 6, 3]",5.14,['@tagesschau'],1,[],0,[],0,[],0
@Ferrox_ Na das wird die Antifanten aber freuen!,OFFENSE,ABUSE,"['na', 'das', 'wird', 'die', 'antifanten', 'aber', 'freuen!']",7,"['Na', 'das', 'wird', 'die', 'Antifanten', 'aber', 'freuen']","[2, 3, 4, 3, 10, 4, 6]",4.57,['@Ferrox_'],1,[],0,[],0,[],0
@Ferrox_ Spielberg fällt jetzt vom Hocker...,OTHER,OTHER,"['spielberg', 'fällt', 'jetzt', 'vom', 'hocker...']",5,"['Spielberg', 'fällt', 'jetzt', 'vom', 'Hocker']","[9, 5, 5, 3, 6]",5.6,['@Ferrox_'],1,[],0,[],0,[],0
@Torsten62128502 @Feindpresse Nur noch von der taz übertroffen...,OTHER,OTHER,"['nur', 'noch', 'von', 'der', 'taz', 'übertroffen...']",6,"['Nur', 'noch', 'von', 'der', 'taz', 'übertroffen']","[3, 4, 3, 3, 3, 11]",4.5,"['@Torsten62128502', '@Feindpresse']",2,[],0,[],0,[],0
"Im Fernsehen läuft gerade die Doku \""""Tod auf dem Scheiterhaufen\"""". |LBR| Was macht eigentlich die Bundeskanzlerin?",OFFENSE,ABUSE,"['im', 'fernsehen', 'läuft', 'gerade', 'die', 'doku', 'tod', 'auf', 'dem', 'scheiterhaufen\\"""".', 'was', 'macht', 'eigentlich', 'die', 'bundeskanzlerin?']",15,"['Im', 'Fernsehen', 'läuft', 'gerade', 'die', 'Doku', 'Tod', 'auf', 'dem', 'Scheiterhaufen', 'Was', 'macht', 'eigentlich', 'die', 'Bundeskanzlerin']","[2, 9, 5, 6, 3, 4, 3, 3, 3, 14, 3, 5, 10, 3, 15]",5.87,[],0,[],0,[],0,[],0
